anchor_index,anchor_label,weight
319,2,4.342462e-05
5203,2,3.609003e-05
913,2,2.0436617e-05
1136,1,2.7891683e-06
1945,2,2.1862485e-05
1812,1,2.814373e-06
3050,2,2.7004959e-05
2062,2,6.9211856e-05
3575,3,0.0015471046
1755,2,2.5979085e-05
4342,1,2.776239e-06
4056,2,3.736374e-05
3286,1,2.8323375e-06
384,1,2.781956e-06
972,2,7.623112e-05
1637,4,8.6151806e-05
59,4,7.929686e-05
4971,4,6.9848684e-05
3713,2,6.167576e-05
2423,2,2.8385559e-05
3271,4,7.047692e-05
2531,1,2.770431e-06
4007,1,2.7863077e-06
635,2,5.0625462e-05
5186,2,5.5306467e-05
530,2,7.527994e-05
1917,2,2.8665678e-05
4922,2,2.7997125e-05
3094,1,2.801749e-06
3228,1,2.797576e-06
1601,1,2.7753442e-06
2142,2,4.575968e-05
2429,2,2.6273863e-05
2132,2,2.7069575e-05
4744,4,7.623861e-05
1622,1,2.7881977e-06
500,1,2.7861722e-06
3177,2,3.2139786e-05
772,3,0.004489199
1401,1,2.797645e-06
2011,4,8.045831e-05
3965,2,2.7296901e-05
1616,1,2.7860658e-06
1348,4,7.896978e-05
2541,1,2.7834978e-06
2824,2,2.6823747e-05
2520,1,2.754734e-06
5212,2,2.0093641e-05
3189,4,8.527211e-05
5378,2,3.0937903e-05
5445,1,2.829333e-06
5289,1,2.822727e-06
2835,2,3.327145e-05
4928,1,2.7973917e-06
10,2,3.6175938e-05
3412,2,2.8681183e-05
3855,1,2.7970127e-06
2113,1,2.795562e-06
4341,2,2.7058373e-05
4516,2,2.8188066e-05
3774,1,2.7869507e-06
2461,2,1.7698296e-05
4062,4,7.7327095e-05
4970,4,7.41897e-05
455,4,7.174177e-05
1391,4,8.2873594e-05
3939,2,3.1286116e-05
3632,2,4.6469606e-05
2842,2,3.500819e-05
2621,3,0.0025721418
2462,2,3.2570628e-05
3298,1,2.7650515e-06
1248,4,9.046637e-05
1473,1,2.7857338e-06
4416,4,9.524211e-05
1048,1,2.7944e-06
2115,1,2.803794e-06
520,2,2.8208826e-05
3399,1,2.7948556e-06
4298,2,1.4883532e-05
905,1,2.8125057e-06
5075,2,2.787133e-05
616,2,1.0076225e-05
3017,4,8.500255e-05
3506,1,2.7703359e-06
2916,1,2.7896738e-06
1183,1,2.7927294e-06
212,4,6.814902e-05
4162,2,3.124717e-05
4906,1,2.7769381e-06
5192,2,1.902032e-05
3583,1,2.8215375e-06
3410,2,1.8191045e-05
174,2,2.0885673e-05
5161,2,1.2101553e-05
1327,2,3.93697e-05
357,4,8.316027e-05
2965,1,2.842965e-06
2681,3,0.0010503058
602,2,1.906116e-05
3222,1,2.8103364e-06
5138,1,2.8130955e-06
4804,1,2.7866745e-06
1474,1,2.784828e-06
4310,1,2.7800702e-06
4258,2,2.382e-05
1077,2,1.7874858e-05
4474,1,2.8327913e-06
2246,2,5.220714e-05
1638,4,8.632715e-05
3392,1,2.8281538e-06
2254,2,6.4275184e-05
514,2,2.6755582e-05
1185,1,2.7984509e-06
2274,4,6.708115e-05
190,2,1.9550213e-05
430,2,3.990408e-05
1672,4,9.713319e-05
2569,4,7.6889846e-05
3108,2,5.8876292e-05
1269,1,2.8037268e-06
4891,1,2.8179932e-06
5444,1,2.8287043e-06
2575,4,6.9182555e-05
2264,4,6.666432e-05
1218,2,4.352342e-05
1096,4,7.390582e-05
5405,2,7.355109e-05
4107,4,6.2417064e-05
1781,2,3.665305e-05
3423,2,1.4596982e-05
5386,2,2.8703345e-05
934,2,4.0906438e-05
4596,2,3.211555e-05
3815,2,2.540772e-05
3384,1,2.8023717e-06
