anchor_index,anchor_label,weight
6365,P,9.2440374e-08
2967,S,7.438844e-08
4405,S,7.338813e-08
320,D,2.8754328e-05
2126,D,0.00011337147
8971,R,1.620512e-06
1618,S,7.4750915e-08
6643,H,4.606215e-06
9739,D,6.877094e-07
5836,P,1.1588651e-07
3330,P,8.5743466e-08
7401,S,7.552149e-08
2039,S,7.5156784e-08
7205,S,7.480383e-08
8923,S,7.492828e-08
1559,D,6.333917e-07
8560,P,5.547645e-07
6164,H,5.642673e-06
7837,R,9.22868e-07
8285,R,6.3180482e-06
2642,P,6.410887e-08
1616,S,7.478664e-08
2778,S,7.467411e-08
1783,P,8.264038e-08
2507,R,1.3161872e-06
3881,P,1.4495073e-07
7523,R,8.5902957e-07
1459,S,7.48902e-08
3804,R,2.0393634e-06
838,S,7.476775e-08
9295,D,1.0588365e-06
1972,D,5.8519413e-07
4103,D,7.011589e-07
7835,R,1.2425133e-06
2121,D,9.326857e-07
4819,D,7.107059e-07
3542,S,7.4604564e-08
8476,S,7.50369e-08
6498,P,1.1014342e-07
9449,R,2.4690846e-06
8930,R,8.261742e-07
8224,D,2.0621712e-06
3222,R,1.3670619e-06
4737,S,7.4610256e-08
5442,R,3.5885248e-06
5950,P,4.5669947e-07
3413,D,4.189355e-07
7678,D,1.2326782e-06
2164,P,9.677686e-08
6995,P,1.3510868e-07
441,D,9.480195e-07
1370,D,5.937796e-07
9428,S,7.4891986e-08
4251,S,7.3412636e-08
2020,P,1.996082e-07
6460,P,1.7782378e-07
258,S,7.500957e-08
9771,H,1.2863129e-05
733,D,6.1466295e-07
1501,D,1.0566451e-05
4983,P,1.3169097e-07
4764,H,1.43729485e-05
8826,S,7.485914e-08
9262,P,8.543297e-08
5303,P,1.474267e-07
4038,D,3.9987307e-07
621,R,8.16292e-07
6867,H,3.5204591e-06
1683,D,1.0445056e-06
665,R,1.6106405e-06
7906,S,7.521171e-08
4152,P,6.030483e-08
6662,P,3.948407e-07
2522,P,1.3870685e-07
8921,S,7.448229e-08
5392,P,1.08755934e-07
5758,S,7.464634e-08
5470,D,1.2964268e-06
5968,S,7.5071334e-08
111,D,7.474575e-07
5648,S,7.477081e-08
3635,S,7.489913e-08
8098,D,1.025294e-06
7622,P,1.691594e-07
1668,R,7.0276957e-07
457,D,1.3175316e-05
1496,D,1.7048752e-06
1510,D,1.2713019e-06
3654,H,6.3898533e-06
5118,P,1.0825137e-07
4355,D,4.5444892e-07
4847,D,4.1474837e-07
8958,S,7.467703e-08
