anchor_index,anchor_label,weight
818,Dirtiness,0.00048441184
1648,Other_Faults,3.875568e-06
1411,Other_Faults,4.0506593e-06
1558,Other_Faults,3.826553e-06
28,Pastry,9.61567e-06
450,K_Scratch,9.558317e-06
656,K_Scratch,9.546984e-06
115,Pastry,9.59785e-06
1180,Bumps,4.028477e-06
1486,Other_Faults,4.1054373e-06
174,Z_Scratch,1.0396592e-05
71,Pastry,9.47698e-06
856,Dirtiness,0.00017064334
568,K_Scratch,9.455738e-06
535,K_Scratch,9.456874e-06
787,Stains,9.516909e-05
678,K_Scratch,9.601732e-06
1282,Other_Faults,4.0715427e-06
76,Pastry,9.54895e-06
1480,Other_Faults,4.1644726e-06
269,Z_Scratch,1.0279555e-05
1749,Other_Faults,4.096551e-06
337,Z_Scratch,9.807539e-06
930,Bumps,4.0839323e-06
1482,Other_Faults,4.157845e-06
1506,Other_Faults,4.082717e-06
827,Dirtiness,0.00039146215
831,Dirtiness,0.0047565103
490,K_Scratch,9.595243e-06
567,K_Scratch,8.71484e-06
60,Pastry,6.415021e-06
107,Pastry,9.071441e-06
1795,Other_Faults,4.074409e-06
1897,Other_Faults,3.985685e-06
1245,Bumps,4.0292302e-06
481,K_Scratch,9.530373e-06
1808,Other_Faults,4.1513554e-06
1323,Other_Faults,3.961081e-06
1143,Bumps,4.040466e-06
1392,Other_Faults,3.9544043e-06
52,Pastry,1.0168819e-05
853,Dirtiness,0.00017880183
1451,Other_Faults,4.05878e-06
1672,Other_Faults,4.157203e-06
730,K_Scratch,9.699473e-06
324,Z_Scratch,1.05173585e-05
1716,Other_Faults,3.978143e-06
1775,Other_Faults,3.958532e-06
1288,Other_Faults,4.0906093e-06
1216,Bumps,4.0622576e-06
1035,Bumps,3.98121e-06
1176,Bumps,4.0252894e-06
1673,Other_Faults,3.6973097e-06
1806,Other_Faults,4.0930872e-06
753,Stains,0.022087356
965,Bumps,4.0812342e-06
879,Bumps,4.0264263e-06
67,Pastry,8.284934e-06
476,K_Scratch,9.55059e-06
1092,Bumps,4.0324053e-06
31,Pastry,1.02066915e-05
244,Z_Scratch,1.0357916e-05
783,Stains,0.00011957683
1393,Other_Faults,3.957441e-06
777,Stains,0.0002155386
618,K_Scratch,9.525847e-06
1696,Other_Faults,4.0328364e-06
728,K_Scratch,9.661935e-06
1200,Bumps,4.063474e-06
309,Z_Scratch,1.0302609e-05
1706,Other_Faults,4.0182094e-06
435,K_Scratch,9.480361e-06
39,Pastry,8.81481e-06
966,Bumps,4.0781956e-06
1503,Other_Faults,4.132285e-06
919,Bumps,4.0407745e-06
778,Stains,0.0001633393
1734,Other_Faults,4.178727e-06
407,K_Scratch,9.572192e-06
865,Dirtiness,0.004868846
1071,Bumps,4.035587e-06
770,Stains,0.00028958727
1690,Other_Faults,3.9065003e-06
439,K_Scratch,9.497555e-06
1352,Other_Faults,3.9071415e-06
1740,Other_Faults,4.064652e-06
1224,Bumps,4.0580217e-06
1117,Bumps,4.0182977e-06
1233,Bumps,4.059957e-06
162,Z_Scratch,1.0559962e-05
1211,Bumps,4.0653963e-06
660,K_Scratch,9.575077e-06
555,K_Scratch,9.5076775e-06
1938,Other_Faults,3.8921316e-06
1253,Bumps,4.020893e-06
1125,Bumps,4.039384e-06
1467,Other_Faults,4.055468e-06
948,Bumps,4.036476e-06
861,Dirtiness,0.0004754737
1721,Other_Faults,3.9287006e-06
246,Z_Scratch,1.0408686e-05
149,Pastry,9.4844045e-06
121,Pastry,1.0106152e-05
1366,Other_Faults,4.0644272e-06
1134,Bumps,4.0530667e-06
984,Bumps,3.9867264e-06
1926,Other_Faults,4.055313e-06
985,Bumps,4.063621e-06
1044,Bumps,4.021476e-06
206,Z_Scratch,1.0314121e-05
12,Pastry,9.491878e-06
1380,Other_Faults,4.052711e-06
425,K_Scratch,8.753806e-06
371,K_Scratch,9.208981e-06
1452,Other_Faults,4.0730533e-06
334,Z_Scratch,9.837786e-06
512,K_Scratch,9.57545e-06
1689,Other_Faults,4.1015314e-06
1855,Other_Faults,3.972904e-06
1574,Other_Faults,4.0383434e-06
997,Bumps,4.043554e-06
116,Pastry,1.0283281e-05
1054,Bumps,4.0304526e-06
748,Stains,0.00010539895
1250,Bumps,3.9953015e-06
672,K_Scratch,9.622504e-06
1056,Bumps,4.063257e-06
34,Pastry,1.0041276e-05
1898,Other_Faults,3.9779306e-06
1285,Other_Faults,3.9526317e-06
1912,Other_Faults,4.055897e-06
978,Bumps,4.0157497e-06
1417,Other_Faults,3.9165798e-06
1785,Other_Faults,4.0409636e-06
1249,Bumps,4.0419923e-06
1083,Bumps,4.0448385e-06
937,Bumps,4.0034333e-06
713,K_Scratch,9.8248765e-06
415,K_Scratch,9.511514e-06
1194,Bumps,3.9869624e-06
1166,Bumps,4.0433956e-06
1858,Other_Faults,3.790389e-06
1822,Other_Faults,4.0367227e-06
1209,Bumps,4.043299e-06
1631,Other_Faults,4.0101127e-06
1478,Other_Faults,4.168748e-06
