anchor_index,anchor_label,weight
514,1,0.00028764093
6,2,1.7600584e-06
498,2,1.4357564e-06
158,2,1.6161866e-06
433,2,1.6972887e-06
14,2,1.845618e-06
215,2,1.764433e-06
515,2,1.5478488e-06
193,2,1.5849147e-06
53,2,3.1852735e-06
392,2,1.8145663e-06
398,2,2.1085843e-06
379,2,1.5036427e-06
188,2,1.7318658e-06
340,2,1.8978806e-06
260,2,1.7349919e-06
516,2,1.5006071e-06
352,2,2.1366181e-06
56,2,1.9550937e-06
462,2,1.6791183e-06
364,2,1.9068628e-06
174,2,1.6622726e-06
165,2,3.1330505e-06
519,2,2.0697044e-06
186,2,1.4399262e-06
57,1,7.166931e-05
292,2,1.8812103e-06
382,2,1.7592428e-06
495,2,1.687783e-06
197,2,1.8881536e-06
488,2,1.8369943e-06
447,1,0.012497401
369,2,1.8239613e-06
272,2,2.0021903e-06
185,2,3.92786e-06
261,2,1.8475183e-06
520,2,1.562283e-06
362,2,1.7563561e-06
41,2,1.6626404e-06
467,2,1.7182508e-06
339,1,0.94197387
459,2,2.0157665e-06
509,2,1.881257e-06
450,2,2.05041e-06
10,2,2.093183e-06
295,1,0.0015310894
481,2,1.8546555e-06
154,1,0.0016110869
249,2,1.6935957e-06
275,2,1.8196229e-06
126,2,1.523901e-06
510,2,1.9781246e-06
76,2,1.4632199e-06
271,1,0.01741542
194,2,1.6428219e-06
423,2,1.927733e-06
98,2,1.8377566e-06
20,2,1.971988e-06
511,2,1.7088738e-06
182,2,1.4417029e-06
273,2,1.4792018e-06
313,2,1.452603e-06
221,2,1.6786685e-06
32,2,2.0909347e-06
236,2,1.9328506e-06
61,2,1.9375864e-06
7,2,4.965437e-06
387,2,1.6683489e-06
290,2,1.4763579e-06
60,2,1.4348625e-06
5,2,1.911805e-06
385,2,4.508088e-06
203,2,1.5861289e-06
70,2,1.7594375e-06
388,2,1.6252316e-06
100,2,1.7987854e-06
288,2,1.7021028e-06
141,2,2.041986e-06
264,2,1.8119413e-06
370,2,2.066519e-06
531,2,1.762042e-06
517,2,1.9985848e-06
108,1,0.00022153121
440,2,1.7479144e-06
380,2,1.8533258e-06
270,2,1.8343615e-06
178,2,1.5407163e-06
94,1,0.00027518574
343,2,1.5221508e-06
85,1,0.020811588
408,2,1.938932e-06
179,2,1.7819793e-06
474,2,1.9397125e-06
328,2,1.5378934e-06
256,2,1.9970246e-06
245,2,1.8734972e-06
528,2,1.4689425e-06
55,2,1.9491586e-06
235,2,2.0128177e-06
523,2,1.628468e-06
476,2,1.9912507e-06
276,2,4.0138952e-06
461,2,1.8602567e-06
437,2,1.9052578e-06
8,2,1.7753639e-06
173,2,1.6473826e-06
117,2,2.0975572e-06
457,2,1.5901682e-06
223,2,1.4429298e-06
19,2,1.4359645e-06
231,2,1.8275812e-06
333,2,3.5318405e-06
494,2,1.7832816e-06
120,2,3.8697276e-06
81,2,1.7509776e-06
180,2,1.9924075e-06
389,2,1.6545829e-06
71,2,1.5322307e-06
410,2,1.814537e-06
489,2,1.6278408e-06
268,2,1.7229421e-06
130,2,1.5964544e-06
384,2,1.840412e-06
518,2,3.958357e-06
112,2,1.8458944e-06
127,2,1.8532712e-06
258,2,1.8792846e-06
451,2,1.7675993e-06
16,2,1.8483465e-06
304,1,0.0005007661
365,1,6.686025e-05
536,1,0.00033956443
122,2,1.566689e-06
354,2,1.466942e-06
172,2,1.8006823e-06
347,2,1.814042e-06
238,2,1.981767e-06
2,2,1.546981e-06
307,2,1.8434632e-06
205,1,0.00015678428
218,2,3.5089172e-06
115,2,1.607471e-06
279,2,1.4932693e-06
329,2,1.6853156e-06
468,2,1.5678592e-06
320,2,1.7626268e-06
87,2,1.7727331e-06
43,1,0.00031390443
441,2,1.7247094e-06
493,2,1.6611933e-06
486,2,1.8474249e-06
484,2,1.5313938e-06
314,2,1.6061332e-06
397,2,1.6606897e-06
169,2,1.7654446e-06
334,2,1.7274617e-06
311,2,1.6536916e-06
191,2,1.8409543e-06
442,2,1.5939914e-06
480,2,1.7043915e-06
147,2,1.9477593e-06
315,1,0.00049338245
83,2,1.6689886e-06
438,2,1.9918205e-06
65,2,1.8702002e-06
348,2,2.8460609e-06
341,2,2.5838465e-06
316,2,1.8470638e-06
162,2,1.4827426e-06
109,2,3.4913526e-06
512,2,1.7348762e-06
214,2,1.7196261e-06
159,2,1.5112894e-06
96,2,1.5015075e-06
230,2,1.8534108e-06
208,2,1.865044e-06
36,2,1.5766623e-06
137,2,1.8815118e-06
149,2,1.8070766e-06
255,2,1.9319052e-06
135,2,1.8590559e-06
411,2,1.5380209e-06
244,2,1.8179006e-06
101,2,4.0426853e-06
17,2,1.7770103e-06
366,2,1.7248722e-06
50,2,1.9521797e-06
263,2,2.1383387e-06
452,2,1.9391855e-06
116,1,7.3179384e-05
220,2,1.7669167e-06
507,1,0.0009806857
132,2,1.8851039e-06
346,2,1.7020315e-06
59,2,1.4723169e-06
342,2,1.9450194e-06
161,2,2.9337455e-06
250,2,1.7159828e-06
39,2,1.7566342e-06
485,2,2.8590152e-06
79,2,1.7049003e-06
233,2,2.0760422e-06
521,2,1.441032e-06
104,2,1.808159e-06
448,2,1.6104293e-06
192,2,3.1410923e-06
82,2,1.5644076e-06
381,2,1.7160434e-06
69,2,1.8538191e-06
121,2,1.7628284e-06
22,2,1.6865907e-06
201,2,1.8300909e-06
357,2,2.1178728e-06
399,2,1.5360289e-06
297,2,1.4348009e-06
306,2,1.7459602e-06
