task_id,dataset_id,dataset_name,n_valid_folds,task_type,n_rows,n_features,n_classes,imbalance_ratio,accuracy_mean,accuracy_std,f1_macro_mean,f1_macro_std,f1_micro_mean,f1_micro_std,precision_macro_mean,precision_macro_std,recall_macro_mean,recall_macro_std,roc_auc_mean,roc_auc_std,log_loss_mean,log_loss_std,fit_seconds_mean,fit_seconds_std,predict_seconds_mean,predict_seconds_std,n_train_mean,n_train_std,n_test_mean,n_test_std,seed,error
3,3.0,kr-vs-kp,10,Binary,3196.0,36.0,2.0,1.0929927963326784,0.9937402037617554,0.004425592104834149,0.9937258498838395,0.004434856914894737,0.9937402037617554,0.004425592104834149,0.9939064606525447,0.004308905302461662,0.9936429257068937,0.004492674204614854,0.9984985429690187,0.0016955405392200553,0.06885063757622298,0.05815125904317365,0.7353176615200937,0.352074248374387,0.7064575512893498,0.009940283578882606,2876.4,0.5163977794943223,319.6,0.5163977794943223,42.0,
6,6.0,letter,0,,20000.0,16.0,26.0,1.1076294277929155,,,,,,,,,,,,,,,,,,,,,,,,"Dataset has 26 classes, exceeds limit of 10"
11,11.0,balance-scale,10,Multiclass,625.0,4.0,3.0,5.877551020408164,0.9535330261136714,0.02452247063598771,0.9092124769317751,0.040648974664009074,0.9535330261136714,0.02452247063598771,0.8830687830687831,0.04283572671662732,0.9663793103448276,0.017782881866430907,0.9964972127827098,0.004087749762300792,0.4131939591166529,0.2576448939889126,0.4780929134227335,0.029617843632847998,0.11640913868322969,0.0008156776640667498,562.5,0.5270462766947299,62.5,0.5270462766947299,42.0,
12,12.0,mfeat-factors,10,Multiclass,2000.0,216.0,10.0,1.0,0.9824999999999999,0.007546154281781186,0.9825222766108519,0.007521546728737051,0.9824999999999999,0.007546154281781186,0.9833116883116884,0.00724931238406152,0.9824999999999999,0.007546154281781212,0.9996875000000001,0.00038296020935324997,0.12902606809327943,0.07312517682881363,0.8460503025911749,0.12239861579857134,1.8482108441181482,0.00864528282323654,1800.0,0.0,200.0,0.0,42.0,
14,14.0,mfeat-fourier,10,Multiclass,2000.0,76.0,10.0,1.0,0.8319999999999999,0.03216278042154384,0.8292126757605374,0.03201472297845672,0.8319999999999999,0.03216278042154384,0.8331972171720086,0.03167202340200557,0.8320000000000001,0.032162780421543836,0.9823944444444445,0.004894896701404557,0.9058612192505604,0.20351868046309013,0.5877630161121488,0.008566596187228222,0.7387025113217532,0.000548376262323292,1800.0,0.0,200.0,0.0,42.0,
15,15.0,breast-w,10,Binary,699.0,9.0,2.0,1.900414937759336,0.9699585921325052,0.022785084353245996,0.9672751853046885,0.024839939433636608,0.9699585921325052,0.022785084353245996,0.9629575082727257,0.026851058658013394,0.9730917874396136,0.022515549177194453,0.990780877616747,0.00984994546832963,0.3271272545760836,0.23862789839791188,0.4923914045095444,0.03157354267662252,0.1449876676313579,0.0004775225357333909,629.1,0.31622776601683794,69.9,0.31622776601683794,42.0,
16,16.0,mfeat-karhunen,10,Multiclass,2000.0,64.0,10.0,1.0,0.982,0.004830458915396484,0.9819605862686736,0.004889631396210315,0.982,0.004830458915396484,0.9826962861699704,0.004818558128274919,0.9819999999999999,0.004830458915396469,0.9997291666666666,0.00014919336152151178,0.15787194197604262,0.0633884272085541,0.5748517695814371,0.030370379775632027,0.6469516227021813,0.0042176675264241235,1800.0,0.0,200.0,0.0,42.0,
18,18.0,mfeat-morphological,10,Multiclass,2000.0,6.0,10.0,1.0,0.7349999999999999,0.02877112750272014,0.7258816168036555,0.03145554635147873,0.7349999999999999,0.02877112750272014,0.7325600380082835,0.035661845290191015,0.7349999999999999,0.028771127502720102,0.9666,0.006736516151752776,1.318697096416693,0.3174483112171675,0.48445038562640547,0.005520449169649638,0.23677781075239182,0.0001208237340960316,1800.0,0.0,200.0,0.0,42.0,
22,22.0,mfeat-zernike,10,Multiclass,2000.0,47.0,10.0,1.0,0.8200000000000001,0.025166114784235808,0.8157623494358202,0.02631372650326136,0.8200000000000001,0.025166114784235808,0.8141304088927928,0.027378515408861177,0.82,0.02516611478423583,0.9798736111111112,0.0014302850936947754,0.5716144838245127,0.14796919772980052,0.6142249436117708,0.10025875881537717,0.5260019329376519,0.007656811856701397,1800.0,0.0,200.0,0.0,42.0,
23,23.0,cmc,10,Multiclass,1473.0,9.0,3.0,1.8888888888888888,0.5607786357786357,0.03879248025065406,0.5458351204193835,0.039831218889596225,0.5607786357786357,0.03879248025065406,0.553810100407943,0.041965808364369805,0.5451525703897621,0.04088714726702235,0.7448351881324884,0.033987445155502886,2.2172797272187825,0.3740522995426443,0.4967457724735141,0.029534555460797123,0.20322844292968512,0.0026414821699703847,1325.7,0.48304589153964794,147.3,0.48304589153964794,42.0,
