anchor_index,anchor_label,weight
5783,P,4.0401557e-07
8796,P,1.976233e-07
6893,R,1.0016222e-06
8803,P,2.232677e-06
5960,S,1.7903794e-08
585,S,1.7703817e-08
972,D,2.6009106e-08
9647,H,6.417358e-08
259,S,1.8041359e-08
7062,R,5.4189206e-07
4932,H,6.760785e-08
1733,D,2.6026724e-08
3940,R,8.575135e-07
1030,S,1.8214864e-08
2622,D,2.5904198e-08
5460,R,1.1349736e-06
5785,P,1.5031348e-07
7463,S,1.8134337e-08
3027,D,2.5975691e-08
4314,D,2.606075e-08
6134,P,1.8313581e-07
9260,P,4.1970284e-07
695,D,2.6022255e-08
4155,P,5.416358e-07
2880,H,7.692388e-08
1570,D,2.595009e-08
9790,H,6.235013e-08
7234,R,4.0845958e-07
7329,D,2.5992987e-08
4221,S,1.8188338e-08
9113,D,2.5874026e-08
5217,P,1.6817864e-07
708,D,2.630089e-08
5907,D,2.5877235e-08
2349,S,1.8651619e-08
8734,D,2.584256e-08
4131,P,1.8727502e-07
404,R,5.4418683e-07
6869,R,3.7212012e-06
1514,D,2.5746916e-08
2419,D,2.5930447e-08
6163,H,7.725236e-08
9564,S,1.7724393e-08
4883,P,1.1461226e-06
2312,P,1.9422129e-07
3270,P,1.614635e-07
5718,H,9.752852e-08
9734,D,2.634668e-08
3892,S,1.831303e-08
5398,P,1.3595617e-07
4722,P,1.1165498e-06
3782,P,9.287051e-08
7133,D,2.5846848e-08
897,R,1.3611776e-06
7253,R,1.1128017e-06
8472,S,1.833753e-08
8576,S,1.808025e-08
7416,S,1.7818387e-08
8925,R,4.3502612e-07
7702,P,1.6291543e-07
1744,D,2.598694e-08
1810,D,2.6466806e-08
1406,P,8.745419e-08
2831,D,2.5888689e-08
9333,P,1.15265394e-07
1483,D,2.6449596e-08
7038,P,1.7808729e-07
1274,D,2.6102088e-08
3238,D,2.622485e-08
4504,S,1.8248176e-08
5179,R,5.2923264e-07
2562,H,1.0982517e-07
9189,H,1.3649037e-07
4679,D,2.5956624e-08
3750,D,2.5881924e-08
9498,D,2.5773154e-08
6101,D,2.6105026e-08
1048,S,1.8106098e-08
8058,R,5.84343e-07
6194,P,1.536143e-07
6569,P,9.396246e-08
2501,S,1.8825498e-08
43,D,2.5891058e-08
619,R,8.011044e-07
9376,P,1.10874915e-07
1290,S,1.8207116e-08
7779,P,4.3114414e-07
6710,R,1.2796637e-07
1876,D,2.5812115e-08
6229,P,7.932015e-08
9530,D,2.6120716e-08
2631,D,2.561105e-08
4469,S,1.8239895e-08
9129,P,1.0977847e-07
9490,D,2.5857648e-08
375,H,2.5679762e-07
8435,D,2.6057071e-08
8928,R,2.979547e-07
6565,P,1.0739757e-07
2044,S,1.8531479e-08
1994,D,2.60786e-08
3739,D,2.5936432e-08
1431,S,1.7810777e-08
1621,S,1.8052582e-08
4376,S,1.8486292e-08
5017,P,1.3880992e-07
3198,R,6.452568e-05
4186,S,1.8590175e-08
7105,D,2.5957961e-08
9198,R,2.5918715e-07
8320,D,2.6017144e-08
7643,H,5.3615754e-08
8956,P,5.972808e-07
6049,H,5.378404e-08
3065,P,1.2889207e-07
1543,D,2.5836055e-08
1398,D,2.6007914e-08
1968,D,2.602712e-08
1993,D,2.6019377e-08
8286,R,2.1713856e-06
5570,S,1.8383863e-08
3250,D,2.6021661e-08
8542,P,1.3419653e-07
9224,D,2.6047978e-08
3961,D,2.5954048e-08
4375,S,1.8382986e-08
4947,S,1.8259213e-08
3477,S,1.8295504e-08
9229,D,2.5965685e-08
7140,P,1.5224887e-07
4031,D,2.5952517e-08
8979,R,2.583321e-07
6446,S,1.8156555e-08
2507,R,5.593437e-07
5628,P,1.3368546e-07
8747,D,2.6151772e-08
3040,D,2.5952417e-08
5659,H,1.4494476e-07
736,D,2.6532007e-08
6743,S,1.818168e-08
5499,P,1.020486e-07
9234,D,2.593866e-08
7254,R,1.1462506e-06
3923,H,1.901208e-07
365,S,1.8092013e-08
7204,S,1.813769e-08
2126,D,2.5845173e-08
8328,D,2.6118524e-08
7649,H,6.063098e-08
8006,S,1.856413e-08
2374,S,1.78707e-08
9585,D,2.5973907e-08
6414,H,8.334916e-08
3541,S,1.880974e-08
5842,H,1.3203602e-07
2929,P,1.3473576e-07
8522,S,1.8312821e-08
