anchor_index,anchor_label,weight
9229,False,3.4528978e-06
8104,False,7.270521e-05
1485,False,3.3658166e-06
398,False,3.6705467e-06
3099,False,2.1679803e-06
7573,False,4.482116e-06
3373,False,2.1652775e-06
922,False,2.1652713e-06
7281,False,1.42392055e-05
9164,False,3.671863e-06
6664,False,0.00032266375
6970,False,0.00044524728
272,False,2.1810117e-06
7129,False,5.238116e-06
167,False,2.289778e-06
6203,False,2.5813677e-06
3476,False,1.4368742e-05
7442,False,3.3212275e-06
9400,False,0.00012961563
2537,False,8.192561e-05
986,False,8.532584e-06
7604,False,2.1658145e-06
124,False,3.045931e-06
6541,False,0.00012877496
931,False,1.9454308e-06
6301,False,7.453396e-06
9185,False,5.238146e-06
629,False,2.5750327e-05
7495,False,2.270655e-06
7974,False,3.977078e-05
5252,False,2.6449027e-06
846,False,2.1652713e-06
4901,False,2.048609e-06
1112,False,2.1652713e-06
216,False,2.1652693e-06
7686,False,2.0486052e-06
1388,False,6.349262e-05
8812,False,3.780884e-06
6747,False,3.617357e-06
5236,False,2.1679803e-06
2218,False,5.389039e-05
7339,False,2.7015967e-06
8019,False,2.2150195e-06
2421,False,5.2321648e-06
326,False,1.944759e-06
7662,False,0.00046112924
117,False,2.1658063e-06
7634,False,2.1658145e-06
935,False,1.4202587e-05
7603,False,3.548416e-06
2170,False,1.8738987e-06
8808,False,4.136785e-06
7745,False,2.0502e-06
2165,False,2.087437e-06
718,False,1.8479386e-06
5659,False,2.6436846e-06
8593,False,9.1391055e-05
4848,False,5.2321648e-06
4007,False,3.643368e-05
1659,False,2.1652713e-06
3220,False,3.490246e-06
8447,False,1.120614e-05
1578,False,1.0468068e-05
6077,False,6.390927e-06
5399,False,2.1679864e-06
417,False,3.0461113e-06
7189,False,1.5563868e-05
3470,False,2.5821848e-06
5000,False,3.0054505e-06
379,False,2.1658104e-06
7393,False,1.944761e-06
3199,False,5.6600225e-06
9362,False,5.2321748e-06
1859,False,0.0013822579
4377,False,2.1679864e-06
3815,False,2.4174383e-06
5214,False,5.238136e-06
7630,False,3.5227133e-06
7965,False,9.786761e-05
6487,False,3.6525178e-06
7498,False,2.2605732e-06
2584,False,0.00046108768
3673,False,5.2321748e-06
7064,False,0.00015153782
3884,False,2.7012386e-06
2105,False,3.2251035e-06
6476,False,2.5123409e-06
7775,False,9.312855e-06
5874,False,2.6518558e-06
1872,False,2.2206584e-06
3441,False,3.487451e-06
8662,False,3.0823794e-06
1326,False,8.668217e-06
9455,False,3.488416e-06
5356,False,3.0481192e-06
8899,False,3.611304e-05
8640,False,2.1658145e-06
8306,False,2.7013082e-06
7816,False,3.5484193e-06
6630,False,2.217869e-06
3557,False,0.0003325646
626,False,5.2346104e-06
1889,False,1.9456497e-06
4518,False,3.5479254e-06
8684,False,1.871677e-06
2589,False,3.0262047e-06
2049,False,3.800398e-06
1948,False,8.225136e-05
2940,False,1.6486858e-05
4141,False,1.0473849e-05
6152,False,2.8997256e-06
6915,False,1.8716376e-06
5346,False,2.1632425e-06
5749,False,3.5390042e-06
7136,False,3.1648183e-06
2714,False,4.6668856e-06
7078,False,0.00045983837
3809,False,5.232195e-06
9280,False,2.2714e-06
4530,False,2.0528923e-06
8457,False,2.2162114e-06
2230,False,3.6108857e-05
2788,False,3.487451e-06
5680,False,1.738899e-06
5174,False,7.180662e-06
1734,False,3.3658166e-06
746,False,2.3457378e-06
8665,False,3.548037e-06
5101,False,5.23473e-06
6245,False,2.1658911e-06
3106,False,8.696253e-06
432,False,3.64131e-05
3302,False,2.1666676e-06
4066,False,3.522115e-06
5045,False,3.7293983e-05
8616,False,3.6963304e-06
2076,False,2.0505345e-06
2990,False,2.168462e-06
2574,False,5.5304645e-06
1517,False,8.835242e-05
5836,False,2.1665294e-06
8551,False,1.9313436e-05
5254,False,3.2041069e-06
8944,False,1.8530317e-06
1847,False,3.1136851e-06
8444,False,3.0255005e-06
1600,False,3.7470343e-06
529,False,8.211111e-05
9173,False,5.2420937e-06
1127,False,1.871652e-06
7476,False,2.1684557e-06
8733,False,2.0222653e-05
5113,False,3.4528616e-06
5607,False,2.5098263e-06
1305,False,2.1666676e-06
7770,False,8.805016e-05
8056,False,5.616774e-06
1950,False,2.1684868e-06
1212,False,5.1191473e-06
6246,False,2.168462e-06
1634,False,2.2172683e-06
9179,False,2.168462e-06
390,False,1.4181878e-05
8748,False,1.8715091e-06
121,False,0.00027972902
7253,False,4.0617702e-05
3154,False,6.1069363e-06
3942,False,2.1666656e-06
7429,False,2.9700113e-06
3986,False,2.1666656e-06
2014,False,2.6797547e-06
7428,False,2.5835102e-06
1499,False,2.1684557e-06
3230,False,2.049895e-06
2026,False,3.3814047e-06
6227,False,9.324807e-06
6522,False,2.0480659e-06
6423,False,1.947755e-06
122,False,4.1639573e-06
6631,False,6.455685e-05
2491,False,1.9477418e-06
152,False,1.5066027e-05
8753,False,2.1670705e-06
2156,False,3.8192293e-06
6675,False,1.0466691e-05
2653,False,2.681836e-06
8047,False,2.6783623e-06
5569,False,3.946576e-06
1131,False,2.2214294e-06
8832,False,3.2774353e-06
1325,False,8.8183435e-05
1017,False,3.5210203e-06
808,False,3.4686277e-06
5469,False,2.831125e-06
1380,False,4.075125e-06
1210,False,8.879373e-06
4259,False,5.2244363e-06
9124,False,2.16846e-06
3650,False,2.78761e-06
2611,False,3.901029e-06
7082,False,3.04281e-06
7470,False,4.0688533e-06
7552,False,2.9031471e-05
4752,False,9.202083e-06
6001,False,3.5501187e-06
688,False,8.975948e-05
274,False,2.260651e-06
4139,False,2.1684557e-06
3225,False,2.2214167e-06
2564,False,3.452348e-06
6781,False,2.168462e-06
3776,False,3.0279684e-06
5507,False,1.8893885e-06
4950,False,2.7303158e-06
8222,False,3.2016235e-06
7164,False,2.166674e-06
926,False,2.4114447e-06
6719,False,3.7998907e-06
1748,False,3.3935225e-06
1763,False,1.6567763e-05
7372,False,2.5305123e-06
9428,False,2.16846e-06
4621,False,7.458316e-06
4762,False,1.6555554e-05
7693,False,4.0638566e-05
4908,False,2.1677176e-06
7728,False,2.166672e-06
537,False,4.2828753e-05
12,False,3.2919356e-06
2361,True,0.020681206
9382,False,8.431753e-06
1652,False,2.5717049e-05
4594,False,2.8999245e-06
1905,False,2.4119506e-06
2269,False,1.8949139e-06
4988,False,6.458037e-05
4743,False,2.9850014e-06
1244,False,2.2193121e-06
4591,False,3.0677107e-05
2019,False,9.796356e-05
8575,False,2.858604e-05
7836,False,2.8189284e-06
9033,False,3.7998943e-06
4284,False,2.1670749e-06
1846,False,3.0840436e-06
3777,False,2.7872136e-06
6097,False,3.7989885e-06
2183,False,0.00044749066
3109,False,5.232519e-06
6421,False,2.3437924e-06
6773,False,2.166672e-06
9342,False,2.166676e-06
5224,False,2.2207073e-06
5719,False,0.00011349746
1620,False,9.754344e-06
5193,False,3.6380836e-06
7020,False,3.4527136e-06
5474,False,7.379542e-06
5674,False,4.09447e-06
8754,False,8.1789665e-05
5555,False,2.3431621e-06
861,False,2.2675096e-05
8527,False,2.2200593e-06
4799,False,6.4932533e-06
6510,False,0.0001375343
9152,False,3.5494481e-06
5226,False,2.1680091e-06
5068,False,2.048363e-06
7540,False,3.5411108e-06
8326,False,0.00046132607
1958,False,2.0358775e-06
4810,False,8.1827224e-05
8045,False,9.281618e-06
23,False,2.5796571e-06
598,False,5.988872e-05
794,False,2.1703054e-06
9343,False,2.967248e-06
494,False,3.9699767e-06
2271,False,7.1193954e-06
522,False,2.1703054e-06
6338,False,7.999171e-06
9100,False,3.3905012e-06
9397,False,1.871991e-06
1766,False,2.2651784e-06
3672,False,3.2017974e-06
7409,False,1.871991e-06
6505,False,2.1680091e-06
2282,False,8.180616e-05
6649,False,2.1680091e-06
109,False,3.3232552e-06
7842,False,3.1662403e-06
2833,False,3.6292918e-06
5579,False,1.9453398e-06
1648,False,3.0445835e-06
153,False,8.833641e-05
5136,False,1.8919002e-06
3943,False,2.862018e-06
4342,False,2.1675792e-06
6746,False,1.8719678e-06
9016,False,0.00028375624
6187,False,0.00023879715
3260,False,3.8246676e-06
9172,False,4.8889517e-05
2394,False,2.6535406e-06
7696,False,2.169459e-06
8463,False,2.0467637e-06
7225,False,2.0467658e-06
6752,False,2.819606e-06
2895,False,5.256692e-06
8975,False,3.9114334e-06
5426,False,3.1653558e-06
6017,False,3.3232552e-06
4094,False,8.779956e-05
2002,False,2.1680155e-06
2119,False,8.18069e-05
1053,False,4.2752155e-05
6023,False,1.7373823e-06
4904,False,3.946136e-06
4064,False,3.5396215e-06
3651,False,2.0998192e-05
7332,False,3.0425836e-06
2486,False,1.2623288e-05
4624,False,2.349815e-06
8661,False,2.2165452e-06
865,False,3.5481014e-06
3741,False,4.7773433e-06
6221,False,7.2040243e-06
4346,False,5.1837696e-06
3712,False,2.1703074e-06
7684,False,2.0453508e-06
7302,False,2.1698997e-06
8472,False,2.957366e-06
7747,False,2.1678645e-06
1194,False,8.833667e-05
3925,False,3.4784564e-06
859,False,1.9628797e-06
3671,False,1.8952464e-06
4532,False,1.8718749e-06
7050,False,5.2543464e-06
6224,False,6.7221167e-06
2452,False,2.1680112e-06
1005,False,9.288613e-06
5494,False,2.2592542e-06
