anchor_index,anchor_label,weight
1655,Other_Faults,6.0784982e-06
1573,Other_Faults,6.0875946e-06
133,Pastry,3.4943565e-05
888,Bumps,2.5742045e-05
575,K_Scratch,0.0005063237
1097,Bumps,3.0339816e-05
77,Pastry,6.135788e-05
1578,Other_Faults,6.113887e-06
1576,Other_Faults,6.1327896e-06
742,Stains,0.005838805
1616,Other_Faults,6.1826054e-06
1571,Other_Faults,6.0812295e-06
1416,Other_Faults,6.1354044e-06
1825,Other_Faults,6.1079363e-06
1025,Bumps,1.9367657e-05
511,K_Scratch,0.00047542175
1248,Bumps,3.5077155e-05
1927,Other_Faults,6.1016895e-06
544,K_Scratch,0.0008198089
1287,Other_Faults,6.0785796e-06
825,Dirtiness,0.00089096284
1082,Bumps,3.123697e-05
1763,Other_Faults,6.126839e-06
1303,Other_Faults,6.058191e-06
1691,Other_Faults,6.1004034e-06
1012,Bumps,5.6592144e-05
474,K_Scratch,0.00045938411
1085,Bumps,4.5842608e-05
1112,Bumps,4.903727e-05
1331,Other_Faults,6.123848e-06
1666,Other_Faults,6.072762e-06
139,Pastry,7.668192e-05
213,Z_Scratch,3.3720585e-06
1380,Other_Faults,6.0879897e-06
1116,Bumps,9.890669e-05
1912,Other_Faults,6.1650067e-06
1382,Other_Faults,6.1398005e-06
1496,Other_Faults,6.0666202e-06
1798,Other_Faults,6.157838e-06
129,Pastry,0.00012401934
381,K_Scratch,0.000722723
1749,Other_Faults,6.1729666e-06
107,Pastry,0.000110230525
1262,Bumps,9.2332695e-05
570,K_Scratch,0.0006008811
771,Stains,0.004183516
637,K_Scratch,0.0004497152
251,Z_Scratch,3.364256e-06
921,Bumps,2.5822865e-05
1526,Other_Faults,6.1174096e-06
788,Stains,0.00738438
829,Dirtiness,0.0013801062
127,Pastry,3.7129576e-05
912,Bumps,3.0295203e-05
464,K_Scratch,0.0004990485
94,Pastry,4.8305385e-05
611,K_Scratch,0.0004157911
1414,Other_Faults,6.11342e-06
635,K_Scratch,0.00045448614
1488,Other_Faults,6.1012124e-06
1847,Other_Faults,6.101969e-06
284,Z_Scratch,3.360639e-06
739,Stains,0.044876393
622,K_Scratch,0.00044298102
679,K_Scratch,0.00048371885
1314,Other_Faults,6.076203e-06
384,K_Scratch,0.0023524233
1150,Bumps,3.4852477e-05
1178,Bumps,5.3475105e-05
1530,Other_Faults,6.165748e-06
1149,Bumps,3.4834065e-05
1258,Bumps,5.294871e-05
1429,Other_Faults,6.123842e-06
174,Z_Scratch,3.3386102e-06
1431,Other_Faults,6.1923474e-06
722,K_Scratch,0.0011678439
633,K_Scratch,0.00044182732
411,K_Scratch,0.00051294133
493,K_Scratch,0.00046760665
487,K_Scratch,0.000545643
931,Bumps,4.7469435e-05
858,Dirtiness,0.0065461826
597,K_Scratch,0.00047692668
366,K_Scratch,0.0020858387
1041,Bumps,3.8801147e-05
1466,Other_Faults,6.1201e-06
550,K_Scratch,0.0007696157
1104,Bumps,0.00022882942
1019,Bumps,5.284293e-05
837,Dirtiness,0.000521019
1862,Other_Faults,6.132556e-06
6,Pastry,4.186128e-05
1937,Other_Faults,6.176653e-06
1218,Bumps,1.933883e-05
1501,Other_Faults,6.1084547e-06
1536,Other_Faults,6.1899977e-06
1191,Bumps,1.8709135e-05
1102,Bumps,3.6073947e-05
146,Pastry,3.5774345e-05
777,Stains,0.0034753853
682,K_Scratch,0.00042243328
1404,Other_Faults,6.1458463e-06
396,K_Scratch,0.0009850762
1249,Bumps,4.738472e-05
1011,Bumps,1.9372368e-05
662,K_Scratch,0.00044769267
1577,Other_Faults,6.1088567e-06
1353,Other_Faults,6.191462e-06
477,K_Scratch,0.00046466003
1186,Bumps,2.8063141e-05
1747,Other_Faults,6.1024402e-06
266,Z_Scratch,3.378203e-06
157,Pastry,9.170581e-05
1100,Bumps,6.581089e-05
378,K_Scratch,0.000597439
1609,Other_Faults,6.1065853e-06
603,K_Scratch,0.00044449285
1024,Bumps,0.00025297375
843,Dirtiness,0.001265816
1285,Other_Faults,6.09288e-06
1924,Other_Faults,6.1553073e-06
1936,Other_Faults,6.1842093e-06
823,Dirtiness,0.0072510308
674,K_Scratch,0.00047352922
819,Dirtiness,0.0019314463
1632,Other_Faults,6.1031446e-06
1622,Other_Faults,6.0831894e-06
342,Z_Scratch,3.3607928e-06
1823,Other_Faults,6.0773623e-06
1340,Other_Faults,6.127394e-06
932,Bumps,3.0993673e-05
1450,Other_Faults,6.143063e-06
1052,Bumps,6.346754e-05
1602,Other_Faults,6.0922002e-06
1618,Other_Faults,6.159048e-06
1913,Other_Faults,6.1619853e-06
1910,Other_Faults,6.1767473e-06
490,K_Scratch,0.00040671666
401,K_Scratch,0.0005629284
605,K_Scratch,0.0003783401
335,Z_Scratch,3.3503604e-06
760,Stains,0.007934892
136,Pastry,5.8068712e-05
1087,Bumps,3.1757034e-05
1607,Other_Faults,6.1563583e-06
706,K_Scratch,0.00074014947
90,Pastry,0.0001279742
506,K_Scratch,0.0006292821
1869,Other_Faults,6.1148316e-06
489,K_Scratch,0.0004471791
187,Z_Scratch,3.3201025e-06
1657,Other_Faults,6.113683e-06
804,Stains,0.006023755
1649,Other_Faults,6.1052515e-06
2,Pastry,6.0583272e-05
920,Bumps,3.6419933e-05
939,Bumps,0.0002686193
634,K_Scratch,0.00046279398
848,Dirtiness,0.0039489325
1427,Other_Faults,6.2025842e-06
1401,Other_Faults,6.124239e-06
769,Stains,0.0038638506
118,Pastry,7.9029276e-05
1560,Other_Faults,6.0971347e-06
798,Stains,0.0059754755
850,Dirtiness,0.0035875442
149,Pastry,3.8399197e-05
99,Pastry,0.00015269354
404,K_Scratch,0.0005088351
162,Z_Scratch,3.3351637e-06
1196,Bumps,1.7311655e-05
1745,Other_Faults,6.1169953e-06
478,K_Scratch,0.0005142582
242,Z_Scratch,3.3575284e-06
1472,Other_Faults,6.1504784e-06
1177,Bumps,3.9681607e-05
824,Dirtiness,0.13598524
1630,Other_Faults,6.063694e-06
1166,Bumps,3.6805584e-05
892,Bumps,7.670694e-05
1844,Other_Faults,6.119043e-06
1251,Bumps,4.5388406e-05
1115,Bumps,0.00010267386
1409,Other_Faults,6.114213e-06
1010,Bumps,3.0711217e-05
1935,Other_Faults,6.1484725e-06
1167,Bumps,1.8968163e-05
1220,Bumps,1.9639361e-05
1695,Other_Faults,6.1671058e-06
305,Z_Scratch,3.3645447e-06
1597,Other_Faults,6.11117e-06
881,Bumps,3.5036937e-05
150,Pastry,0.00011415373
502,K_Scratch,0.000559673
1554,Other_Faults,6.0863526e-06
1107,Bumps,7.302874e-05
714,K_Scratch,0.0017964368
1099,Bumps,2.5691057e-05
856,Dirtiness,0.003554322
1445,Other_Faults,6.1981673e-06
741,Stains,0.16135053
277,Z_Scratch,3.363332e-06
141,Pastry,8.506152e-05
929,Bumps,3.9979983e-05
878,Bumps,6.840307e-05
589,K_Scratch,0.00044430996
986,Bumps,3.502885e-05
705,K_Scratch,0.0007162488
629,K_Scratch,0.00044118206
1155,Bumps,4.8027938e-05
190,Z_Scratch,3.3520798e-06
1407,Other_Faults,6.1817973e-06
413,K_Scratch,0.0004462349
1892,Other_Faults,6.164266e-06
826,Dirtiness,0.0007081315
576,K_Scratch,0.00053094927
958,Bumps,1.6570128e-05
1415,Other_Faults,6.139016e-06
1137,Bumps,3.2101605e-05
1307,Other_Faults,6.065903e-06
896,Bumps,8.173833e-05
1395,Other_Faults,6.1493756e-06
218,Z_Scratch,3.389501e-06
601,K_Scratch,0.00040424184
1817,Other_Faults,6.079206e-06
1757,Other_Faults,6.1837845e-06
590,K_Scratch,0.00041083607
302,Z_Scratch,3.3620622e-06
1081,Bumps,3.0241454e-05
1267,Bumps,3.511186e-05
685,K_Scratch,0.0005140074
915,Bumps,2.9428915e-05
1510,Other_Faults,6.1280366e-06
1812,Other_Faults,6.1302053e-06
1706,Other_Faults,6.1489127e-06
169,Z_Scratch,3.3397214e-06
185,Z_Scratch,3.3483352e-06
362,K_Scratch,0.00056170323
1192,Bumps,2.107231e-05
648,K_Scratch,0.00045740555
126,Pastry,2.9987976e-05
461,K_Scratch,0.00049384724
195,Z_Scratch,3.3819326e-06
451,K_Scratch,0.00049677974
1787,Other_Faults,6.139918e-06
1086,Bumps,1.8037566e-05
1000,Bumps,0.24939843
1375,Other_Faults,6.1033597e-06
886,Bumps,4.7703652e-05
143,Pastry,8.9458124e-05
1774,Other_Faults,6.1367446e-06
710,K_Scratch,0.0013230464
151,Pastry,5.9693746e-05
